% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 17:25"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
-3.3964057437868727,9.405553041877523,75.99351719926759,3.2523202996578707E17,5.6966527111519558E17,-9.3180935767148048E16,5.6878000958637792E17,-3.2757757003332486E17,1.098205045757788E17,-7.1529616851188544E17,-1.24485553405085517E18,1.61338551743938528E17,-1.24583633027167565E18,7.1262531757823296E17,-1.90115006019037344E17,1.06667037010040179E18,1.84173526283359565E18,-1.5394463370684224E17,1.84842120972574694E18,-1.04872860651910925E18,1.81392275180018912E17
-4.965688415994005,8.679973419041268,75.13956529749906,3.1895037509590278E17,5.5847813549144902E17,-7.2482028607675264E16,5.5844024778932397E17,-3.2151542404870426E17,1.23562937134008448E17,-7.0438688535902758E17,-1.22636151969219917E18,1.26611977728877264E17,-1.22637314209403981E18,7.0177426324616448E17,-2.15795743323217664E17,1.05633987770699866E18,1.82628175728590874E18,-1.23370559137909648E17,1.82647322227971046E18,-1.03761958044084723E18,2.10257124539049248E17
-1.7228900853690594,9.85046444355478,74.99347994179209,3.1819872644689581E17,5.5746217004409069E17,-1.10032941656424048E17,5.5578513647156691E17,-3.2016193677858093E17,9.1519357299092736E16,-7.0219625853815194E17,-1.22229060733909734E18,1.92475167550262624E17,-1.22393832024387968E18,7.0023495612605248E17,-1.60061268735184352E17,1.05222758601147763E18,1.81710635194928742E18,-1.88196893720476704E17,1.82916160024102272E18,-1.03801287669274918E18,1.5649389185120448E17
-6.4196046660289525,7.667377382906056,76.3877261628167,3.2809995254448275E17,5.7379794232350419E17,-4.9925853548095992E16,5.7462283982977229E17,-3.3042986296417888E17,1.35468391225578384E17,-7.2036432641024013E17,-1.25459142712808781E18,8.6102857745341808E16,-1.25357611294184371E18,7.1757614005223475E17,-2.33565477638314016E17,1.07166821426883776E18,1.85682513238750029E18,-8.1346467816058256E16,1.85028750815876122E18,-1.05345109626443482E18,2.2064339293959152E17
0,9.999999999999998,73.99344268431656,3.1134304629022202E17,5.4525777532378451E17,-1.23346596047154384E17,5.4295008995193158E17,-3.1265936085659232E17,7.0729612719843584E16,-6.8899027954485901E17,-1.19981289055029274E18,2.17942933384354784E17,-1.20178007483271066E18,6.8785047074694618E17,-1.2494728481732248E17,1.03669554415837018E18,1.79272293811486131E18,-2.18134548867121312E17,1.80842937281031859E18,-1.02768107387079002E18,1.25047349071097392E17
-1.722890085369042,9.850464443554783,72.99340542684114,3.0383231961232698E17,5.3255221535077427E17,-1.08580186844172736E17,5.307804549519929E17,-3.0590611057960915E17,9.031078874331672E16,-6.7634654549083661E17,-1.17776324785907379E18,1.93761619872841504E17,-1.17904200582193741E18,6.7481757713294899E17,-1.61130188314296608E17,1.02562251893305024E18,1.77173823860755251E18,-1.98313582299403552E17,1.78310962463074688E18,-1.0122106597118208E18,1.64904555904312352E17
-9.405553041877518,3.396405743786888,73.99344268431662,3.1177469232730246E17,5.4280414854637766E17,2.4631232511340048E16,5.4540418789738182E17,-3.1222799477676845E17,1.40037366059023344E17,-6.8861786781136499E17,-1.20193279068990592E18,-4.3496218637838152E16,-1.19966115570799386E18,6.882237199246007E17,-2.47426202038666144E17,1.03374487601232832E18,1.80951355734193946E18,4.3526137898250568E16,1.79163975097829069E18,-1.03063304553177536E18,2.47644139411512096E17
-8.67863868562265,4.9680207894506605,74.9934799417921,3.1854151913473171E17,5.555102799901168E17,1.0523486151173758E14,5.5773721333102995E17,-3.1981901894859462E17,1.43119279352805712E17,-7.0185352633095987E17,-1.22423946139336422E18,-1.609253551038911E14,-1.2219900678570711E18,7.0057736602680026E17,-2.50334440503703136E17,1.04974609157965312E18,1.83123634746416845E18,1.4949509423746353E14,1.81503272751975347E18,-1.04049400022329536E18,2.44769255119408416E17
-7.671903739669176,6.41419465009054,75.66937446558761,3.2309102334894086E17,5.6432228594014163E17,-2.5124677569617836E16,5.6593869489921363E17,-3.2502555704017709E17,1.41521565679100688E17,-7.1089289673974029E17,-1.23904609907880243E18,4.3665943892230248E16,-1.23725375888674278E18,7.0877811212198182E17,-2.458300757138664E17,1.06093260164413581E18,1.84414790511040333E18,-4.200725359435676E16,1.83191772580381722E18,-1.04639012978228122E18,2.36452531972339808E17
-3.3964057437868878,9.405553041877518,73.99344268431653,3.1076093122560864E17,5.4457197681068077E17,-9.1991920941406608E16,5.4363613901456314E17,-3.1324166501729594E17,1.08418896053995008E17,-6.8949324562429965E17,-1.2004061417543168E18,1.62550868847732768E17,-1.20118810843430784E18,6.8734811360627725E17,-1.91542772237893856E17,1.04067945147013491E18,1.79741768256660506E18,-1.62696566649757664E17,1.80373730593991757E18,-1.02369812366037875E18,1.91702995344023584E17
-3.396405743786891,9.405553041877518,71.99336816936561,2.9647682103046944E17,5.1980606272234234E17,-9.0735756645773424E16,5.1881886109441811E17,-2.9909359895363437E17,1.0693802693075232E17,-6.6350911122401216E17,-1.15564981540185984E18,1.63500416355742624E17,-1.15623090913059405E18,6.6189952393050918E17,-1.92660382577019936E17,1.01329754260772365E18,1.75072187701018214E18,-1.709590534520584E17,1.75666357276992128E18,-9.9732743541084608E17,2.01436085898336896E17
-4.964898329004492,8.680425368762085,73.15925335661919,3.0469442094649107E17,5.3374332284465715E17,-7.1550539583798312E16,5.3370323731467757E17,-3.0740291174713165E17,1.21949356465551056E17,-6.7874007975904051E17,-1.18211916732722765E18,1.27485099601865872E17,-1.18212393065141786E18,6.76688133513728E17,-2.17238377117952544E17,1.02998190786612186E18,1.78121420330102554E18,-1.30010557652565104E17,1.78139455167801318E18,-1.0123005593656096E18,2.2152727652241232E17
-6.415466019425543,7.670840615838407,74.39770322004553,3.1366471205626906E17,5.4872000450027322E17,-4.9372648881546456E16,5.4959049308044128E17,-3.1613075203626669E17,1.33745083066286576E17,-6.9473025072006605E17,-1.21024119585333632E18,8.69017878681884E16,-1.20941564026638362E18,6.9246639260875584E17,-2.35342672364836448E17,1.04609240469166899E18,1.81285814123107405E18,-8.6177324921205168E16,1.80667893498976742E18,-1.02882281293749286E18,2.33361293573818464E17
-7.672164584334137,6.4138826455501174,73.67229207930276,3.0868322034248237E17,5.3924618189966266E17,-2.4795367216006052E16,5.4095551073555923E17,-3.1072823698369389E17,1.39699020302172816E17,-6.8514419301876698E17,-1.19432850900376474E18,4.397210410689292E16,-1.1928977901589911E18,6.8346068370477837E17,-2.47610175103911072E17,1.03483865397116582E18,1.79898874471035878E18,-4.433969167390788E16,1.78742216660981658E18,-1.0210892335167799E18,2.4963627191278848E17
-8.679191843786949,4.967054352303995,72.99340542684112,3.0419481290094227E17,5.3048981659757574E17,1.1954668353088102E14,5.3284296683586797E17,-3.0554358400367814E17,1.41229378687928528E17,-6.7607969604991885E17,-1.17928172740200448E18,-1.9004347533027522E14,-1.17752433928310886E18,6.750847159577216E17,-2.52005051457382624E17,1.02328068339038835E18,1.78507083190103117E18,1.8619677931914303E14,1.76977904297736627E18,-1.0145535832746487E18,2.57919861862946912E17
-9.405553041877521,3.396405743786883,71.99336816936561,2.9754629939061958E17,5.1794106460198042E17,2.4294727514606332E16,5.206840945210457E17,-2.9802417974090336E17,1.3812489994598024E17,-6.6285289434667533E17,-1.15679470764656947E18,-4.3749316536065752E16,-1.15508610935423104E18,6.6255587373258944E17,-2.48870397489669888E17,1.0067767226485513E18,1.76209772425591014E18,4.573419653243276E16,1.74528705818148557E18,-1.00384860084950387E18,2.6021797914815088E17
-9.85046444355478,1.7228900853690414,72.99340542684108,3.0510611360085197E17,5.3033096535110931E17,4.8094042802330552E16,5.3300187654307744E17,-3.0463244279506976E17,1.3278763839341848E17,-6.7540917532981978E17,-1.1793974997434665E18,-8.5795584367106608E16,-1.17740743649554406E18,6.7575496475597274E17,-2.36950730841859072E17,1.01739102811762931E18,1.78609475507422541E18,8.7801901140135696E16,1.76875142249322931E18,-1.02044179842923891E18,2.42518183965625376E17
0,9.999999999999998,71.99336816936562,2.9709113158812314E17,5.2052981304750842E17,-1.21662290181730416E17,5.1809538100713312E17,-2.9847949807172256E17,6.9763685437795144E16,-6.6313248416662938E17,-1.15520563088082662E18,2.1921582887339392E17,-1.15667534341970304E18,6.6227630848394022E17,-1.25676632340425328E17,1.00955161871381005E18,1.74630824915970893E18,-2.29211084646504224E17,1.76107682274340992E18,-1.00107287331435763E18,1.31396239802310512E17
-1.72289008536905,9.850464443554783,70.99333091189013,2.8965835736259949E17,5.0797784097782726E17,-1.07047077065629616E17,5.0611163687594643E17,-2.9184304082118598E17,8.903567397258504E16,-6.503368500413705E17,-1.13296590527563354E18,1.94731042473963808E17,-1.13387065891177229E18,6.492481491707945E17,-1.61936110084980768E17,9.9766866964575885E17,1.72407074410507648E18,-2.07829531637557408E17,1.73472489261044736E18,-9.8510227615290893E17,1.72816402053695488E17
0,9.999999999999998,69.99329365441469,2.8303644663764624E17,4.9614642596905478E17,-1.19887696731625072E17,4.9358527793542304E17,-2.84497509130402592E17,6.874597679764908E16,-6.3713590961134912E17,-1.11036470986640243E18,2.20130424838215264E17,-1.11133033211406477E18,6.3656905632720397E17,-1.26200723382003312E17,9.811061490476343E17,1.69766774413351398E18,-2.395990959829448E17,1.71145553555029914E18,-9.7318986427776371E17,1.3735101058482856E17
-3.39658370526408,9.40548877693948,69.99362882971741,2.82392306126334464E17,4.9538912294535725E17,-8.941021307993448E16,4.9435069538079379E17,-2.85146399181058144E17,1.05380149637490048E17,-6.3738929065383616E17,-1.11066595077186778E18,1.64178538980971296E17,-1.1110439883141431E18,6.3632425581927642E17,-1.93467609364842336E17,9.8460901601773709E17,1.70179605969660083E18,-1.78702299392006432E17,1.70734324910893875E18,-9.6969594561836378E17,2.10568606834130688E17
-6.415471229447529,7.670836258461721,72.40840738556962,2.9941835298684013E17,5.2396966146238266E17,-4.8711256956987464E16,5.2488875642135712E17,-3.0202025212035322E17,1.31952596717243392E17,-6.6891859574960947E17,-1.16558802250048282E18,8.7436651805427456E16,-1.16495302921665869E18,6.6718823327908877E17,-2.36787460144962592E17,1.01913305690187712E18,1.76652273867108378E18,-9.0632418434767312E16,1.76070039387739315E18,-1.00286420751807078E18,2.45417641689549536E17
-4.96533277425113,8.680176866916225,71.1807999615896,2.9063941517902189E17,5.0935869891256915E17,-7.0550823099783272E16,5.0931716280071546E17,-2.9349181833860051E17,1.20259139961695728E17,-6.5295639387165965E17,-1.13764607001162035E18,1.28122533608405648E17,-1.13764397997009318E18,6.5147473853323776E17,-2.18349235750498176E17,1.00231583543750259E18,1.73391263991498778E18,-1.36227381248414416E17,1.73407843701120435E18,-9.857261636179977E17,2.32146034273277152E17
-6.418655870234467,7.668171673841463,70.38332953350904,2.85114364330451872E17,4.9911963742092986E17,-4.7947348139665624E16,5.0009086753009709E17,-2.87855125795246816E17,1.30049529751413904E17,-6.4249165589728909E17,-1.11987558890473638E18,8.7736935708148336E16,-1.11943627834206515E18,6.4131381290199206E17,-2.37906132392366336E17,9.9033755550919334E17,1.71703969989292672E18,-9.478277213122472E16,1.71158336404390272E18,-9.7513822905361498E17,2.56988294026559776E17
-7.6736789866584,6.412070711534401,71.69310738850145,2.9459080724245446E17,5.1471851192296749E17,-2.4424111006333676E16,5.165211518467687E17,-2.9674470147835034E17,1.37797032003336144E17,-6.5945494842516019E17,-1.14971736908544397E18,4.415562666915732E16,-1.14865026772728922E18,6.5820650851670234E17,-2.4898695144768848E17,1.00762321504591168E18,1.75189737206411059E18,-4.6465816161064312E16,1.74101558653423539E18,-9.9470533909316672E17,2.61967709121002784E17
-8.679511728578184,4.966495359252203,70.99366513550233,2.9004280526650835E17,5.0580891537899629E17,1.2678925273745755E14,5.0828887078677101E17,-2.9146314664124109E17,1.39235818259152528E17,-6.5015195832735398E17,-1.13405482696686272E18,-2.072881121832514E14,-1.13279751656830771E18,6.4944193476982886E17,-2.53265797624944896E17,9.9548052287828006E17,1.7365745584288407E18,2.1258773842296466E14,1.72223907073999872E18,-9.8730129123579226E17,2.70293268738020256E17
-9.405488776939478,3.3965837052640873,69.99362882971742,2.83517823714425888E17,4.9342635116799302E17,2.3937780829756912E16,4.9631341650543034E17,-2.84020802317320608E17,1.3611021512093624E17,-6.3695524775403533E17,-1.11142309019868659E18,-4.392776385369316E16,-1.11028676604074509E18,6.3675818728503411E17,-2.49908826337698592E17,9.7851941145012262E17,1.71241914060414029E18,4.7803615745092032E16,1.69672022489957555E18,-9.757856852897271E17,2.72011366898486112E17
-7.67363662196715,6.412121411358694,69.69198627807715,2.80539820038352672E17,4.9026576266884742E17,-2.4065098591111404E16,4.921621794630361E17,-2.82805861061920608E17,1.35765673445918576E17,-6.3334968191132198E17,-1.10438521297074061E18,4.4330578757876088E16,-1.10369207092763482E18,6.3254764982681702E17,-2.49962429791293216E17,9.7882191064313203E17,1.70205088539757491E18,-4.8538526546446248E16,1.69189966341897856E18,-9.66775287383472E17,2.7364056448910608E17
-9.850464443554781,1.7228900853690496,70.99333091189013,2.9100007070617952E17,5.0563772823426285E17,4.7415607356304216E16,5.0845170959860909E17,-2.9050104843383341E17,1.30912951066561664E17,-6.496697070307767E17,-1.13412977568518925E18,-8.6225472518102608E16,-1.13270755572101082E18,6.499149881449696E17,-2.38134513989562912E17,9.8995670911357504E17,1.73752581518726246E18,9.2013983450715024E16,1.7212723486685952E18,-9.928147502750976E17,2.54148780886316064E17
-9.850399308395026,1.7232624481403729,68.99325639693917,2.7709697517521808E17,4.8129844984769888E17,4.669549522387792E16,4.8425621499315974E17,-2.7657321062473008E17,1.28941698056413648E17,-6.2381641922853645E17,-1.08865880087011635E18,-8.650240596506616E16,-1.08781120201077875E18,6.2396078619736563E17,-2.3893266221733712E17,9.6128039253478566E17,1.68675903757208909E18,9.5938067325640848E16,1.6716379635304937E18,-9.6393677932673242E17,2.65026760698207648E17
-8.679315436198241,4.9668383866370105,68.99316327789585,2.76088106199168416E17,4.8147294543279213E17,1.193686301725222E14,4.8407968288432646E17,-2.77581055018246944E17,1.371370404267348E17,-6.2409726385916685E17,-1.08860772611196352E18,-1.9764032568767778E14,-1.087857893219792E18,6.2367756684906714E17,-2.54110725012106016E17,9.6641017615488115E17,1.68586266935628928E18,2.0986149452060922E14,1.67252830088414899E18,-9.5880345275842522E17,2.81858663164481632E17
-9.405614647068333,3.3962351377449678,67.99335026006779,2.69693811576437536E17,4.6926798370419232E17,2.3570204348300036E16,4.7229924059834118E17,-2.70221646629465248E17,1.33991180176319856E17,-6.1095635726620352E17,-1.06587208688719296E18,-4.4046800806972256E16,-1.06531556615115469E18,6.1086074875016998E17,-2.50531829488014176E17,9.4904484817060365E17,1.66060092729805952E18,4.9742813886608376E16,1.64606080917174042E18,-9.4651538701523392E17,2.82984939127155232E17
-1.7232624481403749,9.850399308395026,68.9932563969392,2.75687116871869952E17,4.837574771354599E17,-1.05430593667700368E17,4.817971365807193E17,-2.7798345636828688E17,8.769797236661632E16,-6.2421014734557709E17,-1.08797230488195162E18,1.95373349374095968E17,-1.08849790391346061E18,6.2356751681938022E17,-1.62483482330378368E17,9.6845216354635968E17,1.67424753082884224E18,-2.16709776893024288E17,1.68415042359240166E18,-9.5676480329914714E17,1.80216517602664928E17
0,9.999999999999998,67.99321913946372,2.69189773423086112E17,4.7212620008865939E17,-1.18022005631996272E17,4.6943782800658413E17,-2.70723720766826464E17,6.7675978650051256E16,-6.1104351941477568E17,-1.06536395295227789E18,2.20680442192157952E17,-1.06581731355161178E18,6.107696453976535E17,-1.26515754728643584E17,9.5144303722080755E17,1.64694543907204173E18,-2.49266390868882784E17,1.65970825111691699E18,-9.441121995142775E17,1.42892584688220208E17
-3.3962351377449758,9.405614647068333,67.99335026006774,2.68512233923005184E17,4.7132855482078483E17,-8.8022673443800656E16,4.7023863495085178E17,-2.71403214191227936E17,1.03736623797628432E17,-6.1116521715973875E17,-1.06550878435994125E18,1.64596390057661856E17,-1.06567933667723328E18,6.1065194959545306E17,-1.93944970941070688E17,9.546845329364297E17,1.6507658435634071E18,-1.85921781532390688E17,1.65589750287693005E18,-9.4087585381302886E17,2.1905891306346672E17
-7.674262484754596,6.411372342571304,67.69785703875864,2.66747027474596576E17,4.6626181541518086E17,-2.3675134673209052E16,4.6825275770429498E17,-2.69124245337759584E17,1.3364166117445176E17,-6.0724627248148288E17,-1.05905608912430989E18,4.4405464232662728E16,-1.05874136691555085E18,6.0689383387404045E17,-2.50528475922787424E17,9.4891571823326272E17,1.65029134930673382E18,-5.04288002429346E16,1.64089689018778317E18,-9.3777327112686886E17,2.84462029582478848E17
-6.418949213979643,7.667926120428529,68.39079529429557,2.7124617898781696E17,4.7502948803159597E17,-4.720812910007884E16,4.7604983135026637E17,-2.74123778672929568E17,1.28060410659219632E17,-6.163831404104201E17,-1.07471807183682982E18,8.797348531324488E16,-1.07447568302800371E18,6.157564917105993E17,-2.38578716847491104E17,9.6075865445808243E17,1.66620600193280614E18,-9.866772348384248E16,1.6611407847187433E18,-9.4665772302182515E17,2.67558896453357792E17
-4.966164876268585,8.679700825588183,69.14681249475662,2.76395744661874784E17,4.8464914710300013E17,-6.946459027573468E16,4.84606288187032E17,-2.79396767780473056E17,1.18433631267110704E17,-6.2632495121752922E17,-1.09171556271519962E18,1.28555321378774704E17,-1.09170480696338547E18,6.2543700349248858E17,-2.19135376912818272E17,9.7257187085705459E17,1.68305554532922035E18,-1.42192668857832976E17,1.68320017260672922E18,-9.5714977968009024E17,2.42365433164638112E17
