% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 15:33"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
-4.965682538614555,-8.679976781403191,486.8789361413893,1.541822877464447E7,2.6902018037308183E7,-3.708517658685249E7,2.0404791177125175E7,-1.1708185744818008E7,36656.991685811074,4.264065330496033E7,7.440731517541568E7,-9.60305872800826E7,5.855830681796948E7,-3.3588221642893486E7,85878.52216311671,8.33053384416185E7,1.4536821249737322E8,-1.7561328181449673E8,1.1828423042111282E8,-6.78334847145461E7,149276.86373321325
-8.682323568872242,-4.961578120457795,487.162465071758,1.6766631727766437E7,2.266928818200684E7,-3.131858141235279E7,2.2747940618318915E7,-9276672.94712354,-1.8389126471012536E7,4.581861233030481E7,6.385000289398172E7,-8.118965071622775E7,6.4042105511166036E7,-2.7502107008723583E7,-4.7682408947523706E7,8.850577387688039E7,1.268496363312868E8,-1.4865803748622742E8,1.271733553439786E8,-5.7113176347629555E7,-8.7313923572762E7
-9.999999999999998,0,490.00894179411347,1.0079474758704213E7,1.1021838211533746E7,-1.4192001897273839E7,1.7567145902863353E7,-6314286.433423146,-2.4744231234619334E7,2.8289010885820746E7,3.2933262906310562E7,-3.722540239291424E7,4.931605586844161E7,-1.886505351143832E7,-6.491747757427289E7,5.6030499227638595E7,6.883521609742771E7,-6.90161918007748E7,9.768727534934582E7,-3.942966222923494E7,-1.2036540883404122E8
-9.850456192781254,-1.7229372577367539,489.0089045366379,1.2643255318199366E7,1.4589575385950001E7,-2.000707897985262E7,1.946400609174483E7,-6883825.837696909,-2.405022886529326E7,3.500623222503369E7,4.2533596219397455E7,-5.226125586933642E7,5.463892823709952E7,-2.0702880222413793E7,-6.283536459495974E7,6.846864661346275E7,8.7099134940983E7,-9.646897185136563E7,1.0822379111084773E8,-4.3500744648584746E7,-1.1599642948100854E8
-9.999999999999998,0,488.0088672791624,1.334330315364672E7,1.6746673186248556E7,-1.692398759417848E7,2.3258411407833144E7,-9596863.645343082,-2.9510007151759986E7,3.709413379955694E7,4.863512784028242E7,-4.402292538915443E7,6.467276563397401E7,-2.7866205256189805E7,-7.677937743772827E7,7.282503894701312E7,9.926344263967377E7,-8.090464947747408E7,1.2697928000298043E8,-5.6870281472886145E7,-1.41115643521217E8
-9.850399613670339,-1.7232607031448335,487.00883002168695,1.616740938050227E7,2.0804347889571812E7,-2.3491233703956608E7,2.563199353537209E7,-1.045998190503235E7,-2.8237316830901537E7,4.4413736468512185E7,5.942027097713413E7,-6.085608148222088E7,7.120889352451889E7,-3.047566652105267E7,-7.316619747483684E7,8.622386372898047E7,1.1952780920133753E8,-1.1134890660842733E8,1.3969105414183113E8,-6.2373431690883495E7,-1.3388297166551603E8
-9.405570726422676,-3.3963567701672406,488.0091584659391,1.4994639484976409E7,1.869277458727481E7,-2.594229022083311E7,2.1311418187099386E7,-7944046.622485732,-2.2008823819987863E7,4.11613531595955E7,5.342784101588055E7,-6.748651695945002E7,5.987785449257433E7,-2.3795339980507124E7,-5.7265513086228736E7,7.985466730794881E7,1.0754712262198897E8,-1.2402888312004672E8,1.1869201856188469E8,-4.983450968474198E7,-1.0525217448457257E8
-9.40561557814824,-3.396232559188952,486.00892545624475,1.877479839439461E7,2.537802242905675E7,-3.0058610542487893E7,2.7962396407957975E7,-1.181192400817848E7,-2.5502434783821806E7,5.1167843844973475E7,7.142618934448905E7,-7.755021876498868E7,7.768070039409553E7,-3.431564803886663E7,-6.5809010551158644E7,9.857957144891928E7,1.417979790587465E8,-1.4126516119285604E8,1.5237656319790742E8,-7.005709978287685E7,-1.198869014511487E8
-9.850373832763559,-1.7234080639265161,485.0087555067361,2.0219214638336156E7,2.7980870036845047E7,-2.6911744199733723E7,3.27345659127375E7,-1.459662965092136E7,-3.234874746715797E7,5.510771618897504E7,7.866511451953097E7,-6.914193640666915E7,9.00627645741288E7,-4.162493570791304E7,-8.312738812905289E7,1.061737071732961E8,1.5600476111404964E8,-1.253816221871325E8,1.750641548777049E8,-8.361366977159421E7,-1.5075348906561062E8
-9.999999999999998,0,486.0087927642115,1.7144359919516593E7,2.3456618266594704E7,-1.9610017088577777E7,2.988604077457266E7,-1.3443751636872636E7,-3.4194360939400025E7,4.722177393952335E7,6.677717618458279E7,-5.0589565021770746E7,8.233618003593542E7,-3.826562628013844E7,-8.823409139044988E7,9.190210774603502E7,1.339324567962418E8,-9.215165138369213E7,1.602549997369885E8,-7.674219108444089E7,-1.6073651598709688E8
-7.6692313503471246,-6.417389694794359,486.3971998531257,1.8017857835651364E7,2.6560489625023115E7,-3.600972502294541E7,2.404373613018975E7,-1.0999598300451504E7,-1.32814260988867E7,4.916959716764764E7,7.395447804933918E7,-9.305766874745493E7,6.784234358439861E7,-3.212252945707034E7,-3.433243099863524E7,9.485010480461238E7,1.4538152930163625E8,-1.698113172728202E8,1.349890687354915E8,-6.587277121768028E7,-6.265685272528844E7
-8.681102431086549,-4.963714393574953,485.155305528143,2.078057929281937E7,2.976697364665765E7,-3.5958278367782496E7,2.9839267199642707E7,-1.339914853272947E7,-2.1101829060062166E7,5.638526295363156E7,8.280505181192438E7,-9.244569873885907E7,8.297870014404126E7,-3.865937380549037E7,-5.4263164265441634E7,1.0816597813408555E8,1.6263051885534963E8,-1.6775531896537244E8,1.6291581717993724E8,-7.84553466743135E7,-9.847614816282845E7
-7.672381758293715,-6.413622857247054,484.34649146116254,2.2333657185937915E7,3.416176508000476E7,-4.1113797633275665E7,3.169197902863732E7,-1.5428543358225418E7,-1.518719047986664E7,6.049337874121671E7,9.410851740027721E7,-1.0534674154023087E8,8.822357493500227E7,-4.4038699441659205E7,-3.8925910870784126E7,1.1584609420046799E8,1.8314784684548447E8,-1.904656769020004E8,1.7337510239296257E8,-8.853335770868142E7,-7.038570588642234E7
0,-9.999999999999998,486.0087927642115,1.3451364193889128E7,2.9895890671688166E7,-3.4197950870668985E7,2.3445871937945813E7,-1.7136007577126447E7,1.9606980287992507E7,3.828552353374049E7,8.236195251109552E7,-8.824118199048048E7,6.6748639080418326E7,-4.720054686254781E7,5.0582633615332805E7,7.678061801347746E7,1.6030624776986802E8,-1.6074884370628735E8,1.3387593995312254E8,-9.186184360165493E7,9.21377999923663E7
-3.3966629196038434,-9.405460170060172,486.008606317917,1.5935144172818193E7,3.033387783963686E7,-3.882610637482625E7,2.3009428235132758E7,-1.465337977245683E7,6826978.800771878,4.429703228887796E7,8.342113287169163E7,-1.001795781421495E8,6.569342466594543E7,-4.119182755865518E7,1.7606534550828945E7,8.695425297285998E7,1.6209768332699206E8,-1.8249411935044482E8,1.3209176803591706E8,-8.169321334941684E7,3.206650704739019E7
-1.7230555497514477,-9.850435501665432,485.0087555067361,1.677321584961422E7,3.398997009359092E7,-3.9566957329906516E7,2.6725856441357296E7,-1.8042806699465226E7,1.4328273721510822E7,4.6846031916110076E7,9.30744223373893E7,-1.0166999072298516E8,7.565417127120279E7,-4.98875790902493E7,3.680840269320739E7,9.235363551561074E7,1.8010982471983218E8,-1.8437804695422015E8,1.5096040107977346E8,-9.743596208813395E7,6.674436910605136E7
-6.417908905284035,-7.668796860230155,485.6486585594461,1.888057108767106E7,3.0356255178050134E7,-3.9758256942451335E7,2.5587904593050033E7,-1.319949642583437E7,-7077459.344030258,5.158493514285427E7,8.377504568691158E7,-1.0242858246785635E8,7.22721342196422E7,-3.787841240248812E7,-1.824308196006781E7,9.96204177610888E7,1.6332177723160174E8,-1.8628761149343708E8,1.439286298438386E8,-7.651381775333847E7,-3.3185668335569035E7
-4.965866592973937,-8.679871484116886,484.89357499866935,1.9487778351614792E7,3.399833880974712E7,-4.2386731807031125E7,2.7596633412593782E7,-1.5832260481962321E7,41490.42162702054,5.3414171743716545E7,9.319749284249967E7,-1.0886002290935116E8,7.78622284005049E7,-4.465499957271177E7,97464.80989719361,1.0346578462946157E8,1.805328819954618E8,-1.973116949634113E8,1.54905664342936E8,-8.882548281831132E7,170183.80343980793
-6.415558897435937,-7.670762936861662,483.6755880455218,2.3223909750842776E7,3.797845301601181E7,-4.488504572365553E7,3.32868638116556E7,-1.764123755648275E7,-7976281.556866729,6.296585938978543E7,1.0385580897714187E8,-1.1468977303001182E8,9.275002600688528E7,-4.974900574865986E7,-2.0391933577190127E7,1.2069217634186162E8,2.007040128645827E8,-2.0672137639430663E8,1.8242115053150114E8,-9.893631738583742E7,-3.676353179194101E7
-3.394687328827728,-9.406173395143025,484.0089031484262,2.0283794946308494E7,3.787825380401722E7,-4.403851111751372E7,3.0673256666916486E7,-1.902552149345931E7,7753259.614734828,5.5803464982991755E7,1.032829242392339E8,-1.1268784818241505E8,8.617112203046906E7,-5.281233702953864E7,1.982973183754532E7,1.0847315598881483E8,1.9904682620661256E8,-2.0342854386684397E8,1.7076171289503714E8,-1.0352363616609251E8,3.578966365828362E7
-9.999999999999998,0,484.00871824926065,2.147499688215429E7,3.111650149496158E7,-2.2243481165081058E7,3.743682507979881E7,-1.7835256867182944E7,-3.878688623587752E7,5.863123509913684E7,8.72256478206924E7,-5.690771437329481E7,1.0223381144861615E8,-4.998687840228308E7,-9.925460007001911E7,1.1314596587443113E8,1.7251291335255656E8,-1.0272458518632483E8,1.9730622678074464E8,-9.885509021193396E7,-1.7917945624600914E8
-9.406092948990281,-3.3949102248741836,484.00871824926077,2.3078324905482892E7,3.3005248076685663E7,-3.4091872103981964E7,3.554721087504727E7,-1.6231400628531897E7,-2.8932798748132635E7,6.243892397945414E7,9.171053317221512E7,-8.722716228511249E7,9.774667229860069E7,-4.617769553722861E7,-7.404176384332703E7,1.1943798027298231E8,1.799238136438034E8,-1.574585797632929E8,1.8989139130324528E8,-9.256022537647127E7,-1.3366609308228205E8
-8.68030057467147,-4.965116507531132,483.01032063470444,2.564900551896375E7,3.8383320754050635E7,-4.081301857547247E7,3.8450361088552795E7,-1.8408751700650617E7,-2.394283137844939E7,6.90639511836914E7,1.0554134773935916E8,-1.0398899438439645E8,1.0569794697537227E8,-5.20389122178295E7,-6.1019150715764545E7,1.3148964144729696E8,2.0502324172245023E8,-1.868511984039798E8,2.0526969085895374E8,-1.0370993538184388E8,-1.0965193199967672E8
-9.850373832763548,-1.723408063926581,483.00868099178524,2.4794296009045843E7,3.608987923969639E7,-3.0263012452505898E7,4.075730918307761E7,-1.927170271783292E7,-3.6378008429708E7,6.705516374053306E7,1.0015107603643912E8,-7.710387310214597E7,1.1112404043768108E8,-5.4069519253168546E7,-9.270274775660838E7,1.282150524146866E8,1.9623404667686173E8,-1.3853973004882517E8,2.14125753737111E8,-1.0702527507515979E8,-1.665806997887441E8
-7.672296541642676,-6.413724797424491,482.3418857851921,2.707901193260477E7,4.25269845798544E7,-4.600644580100026E7,4.010175084999194E7,-2.0302178984539244E7,-1.6993876932577055E7,7.281500188380836E7,1.1603825762103367E8,-1.1689361764736955E8,1.103734399396881E8,-5.69875206199949E7,-4.319060309489396E7,1.3844101455521247E8,2.237597743371698E8,-2.0938350972907472E8,2.1459131156520852E8,-1.1284556015045904E8,-7.737269180034183E7
-1.7232607198433796,-9.85039961074904,483.00868099178524,2.1410248238601983E7,4.199059058615612E7,-4.4494470411352314E7,3.485636824363702E7,-2.265586038635653E7,1.6111847703321537E7,5.90995515832567E7,1.1402483422107811E8,-1.1337880574076857E8,9.724891702283551E7,-6.2025701368744075E7,4.104559632184938E7,1.1523699482396388E8,2.188657871582848E8,-2.0373034711376217E8,1.9149061282154772E8,-1.2000445001336075E8,7.37470123249589E7
0,-9.999999999999998,484.00871824926065,1.784357352664492E7,3.744878329015199E7,-3.879064449721438E7,3.1104440018807683E7,-2.146637650732157E7,2.2240688596379682E7,5.0008590139182895E7,1.0226399172097988E8,-9.926250834670343E7,8.719455239927603E7,-5.8609019405565985E7,5.690204856688482E7,9.889732811963226E7,1.9736433112262222E8,-1.7919451117892572E8,1.724524867467514E8,-1.1310281768178721E8,1.0271392692636989E8
0,-9.999999999999998,482.00864373430966,2.2764124115344193E7,4.5909398769503266E7,-4.328940228809285E7,3.9684135426203735E7,-2.6317194017140176E7,2.482039158332945E7,6.298841462434679E7,1.2432139110130961E8,-1.0984483421071397E8,1.098322262766699E8,-7.125313768744789E7,6.296925318945181E7,1.2309058769444914E8,2.3797705622212818E8,-1.9645601319262484E8,2.1465122521597946E8,-1.3638165167239204E8,1.1260994283203627E8
-9.999999999999998,0,482.00864373430966,2.63261377579976E7,3.969738416706263E7,-2.4823002743696902E7,4.5896383972908646E7,-2.2755048605675265E7,-4.328617471854239E7,7.127556616759105E7,1.0986585346522646E8,-6.2973655678226925E7,1.2428877341628994E8,-6.296532826066942E7,-1.0983860538913302E8,1.3642451796647248E8,2.1471618964283386E8,-1.126171460105E8,2.379141272017698E8,-1.2304642771407591E8,-1.964442285727456E8
-8.679752948001353,-4.9660737773075665,481.1454622264993,3.0361184431536127E7,4.671874154562197E7,-4.494465741334056E7,4.678243368274165E7,-2.325443110871761E7,-2.6360012167040374E7,8.121377232991384E7,1.2729521160356832E8,-1.1361342267024864E8,1.2744098243866606E8,-6.4826974313340105E7,-6.6649339779489465E7,1.5360156761337152E8,2.4511649947798595E8,-2.0234974283732685E8,2.453380506217284E8,-1.2755289926177119E8,-1.1871540044452846E8
-7.6707728202573575,-6.415547080335472,480.3577531008922,3.227886427083081E7,5.169282014359284E7,-5.0750044237386145E7,4.931264645558924E7,-2.5639891584312502E7,-1.873279299011062E7,8.61839157603148E7,1.3981269471448043E8,-1.2785729830263244E8,1.343710641237142E8,-7.100650480288625E7,-4.720845335238814E7,1.62695518099592E8,2.6729209069260383E8,-2.2685205353614053E8,2.5873585154608455E8,-1.3885257730958822E8,-8.37698405303304E7
-9.406284155844759,-3.3943804117252165,482.0083398011582,2.789979849285766E7,4.155128374021652E7,-3.804420076289674E7,4.4044705920568295E7,-2.1182816450489104E7,-3.2291707907377716E7,7.493791914223622E7,1.1417984608636594E8,-9.652257462868363E7,1.1998103154194488E8,-5.930683898736789E7,-8.194461553768313E7,1.4231827174973676E8,2.216586331006743E8,-1.7261930201250127E8,2.309842786308956E8,-1.171601743626317E8,-1.4655977763104713E8
-6.4146097630301435,-7.671556660029201,481.6795948715575,2.813051202400518E7,4.6585699679950245E7,-4.996248710871965E7,4.1982719534297906E7,-2.2656683775674906E7,-8872347.586843168,7.569159203753461E7,1.2629163766562293E8,-1.2659056162977998E8,1.1561662785619648E8,-6.29955293087348E7,-2.2492235782836583E7,1.4399846839462855E8,2.4200461616459563E8,-2.2604305696041512E8,2.2489749167794093E8,-1.2365605435318063E8,-4.017193222482037E7
-4.967820175261813,-8.678753522612663,483.0107114742834,2.3826384061743964E7,4.156062215888385E7,-4.731754920963629E7,3.526894235373503E7,-2.022948937665086E7,35612.89790021313,6.4779436484232254E7,1.1301123695322342E8,-1.2056971977171932E8,9.821659233966742E7,-5.6318650388901524E7,80188.63514117688,1.2450093033675362E8,2.172073436704096E8,-2.1665117973376587E8,1.930633897804173E8,-1.1068985392265905E8,136001.5120124919
-4.9678275472042115,-8.678749302822323,481.0064394012235,2.894465390537307E7,5.0486634232934825E7,-5.2458079265164964E7,4.431953051536637E7,-2.5418841974512827E7,39414.84436953691,7.805149488886403E7,1.361620911185756E8,-1.3253455834538226E8,1.2196255831377482E8,-6.993110373267554E7,87761.69262824794,1.488008110256833E8,2.595984379899374E8,-2.358964647383121E8,2.370674306975524E8,-1.359131991316246E8,146972.72351890014
-3.3967600587940976,-9.405425088903801,482.00864374182504,2.5159403104633655E7,4.633011954838717E7,-4.914751623176894E7,3.926272911133068E7,-2.3921251042200226E7,8641476.217459142,6.856224488614787E7,1.2529967213000764E8,-1.247046329421423E8,1.0885236461540969E8,-6.567772651749704E7,2.1915176315422785E7,1.3205980113174121E8,2.3955044524734178E8,-2.2302836520107737E8,2.130754004403707E8,-1.274101019810081E8,3.9184600401777685E7
-1.7232607281925634,-9.85039960928841,481.0086064768343,2.6566422262549166E7,5.088892503449436E7,-4.931781301700891E7,4.3895937667574205E7,-2.7785402930044483E7,1.7858377885218535E7,7.257474085147667E7,1.37084754563542E8,-1.246056825021044E8,1.209834400249622E8,-7.537731278907026E7,4.510911079538926E7,1.401108395571768E8,2.6105347975183797E8,-2.217888500620534E8,2.3550672110770342E8,-1.44546434923655E8,8.028088959497194E7
0,-9.999999999999998,480.00856921935883,2.819903670501245E7,5.525796277720619E7,-4.769091668357246E7,4.916125051350843E7,-3.167759586834905E7,2.7344756212685138E7,7.716594075255968E7,1.48444182059907E8,-1.1997901926488161E8,1.3455997193255928E8,-8.508237370341359E7,6.87808670562719E7,1.492071494027537E8,2.819036818098908E8,-2.125172219971232E8,2.6020641624828625E8,-1.6156190126336214E8,1.2182076660873438E8
-9.85043281863881,-1.7230708881190866,481.0086064768342,2.9882485227483105E7,4.510600022057905E7,-3.3542091998142716E7,4.968002382701563E7,-2.446981219772138E7,-4.032311162412111E7,8.020768780734576E7,1.2377167809536065E8,-8.473486071631326E7,1.3430081761086872E8,-6.774556606505863E7,-1.018867656066692E8,1.522160668209276E8,2.3994025147591612E8,-1.5081272613076493E8,2.5662978344256875E8,-1.324438307627414E8,-1.813552284921962E8
-9.405916603925958,-3.3953987748112886,480.0084785569926,3.3227789759716094E7,5.0990295398619406E7,-4.191535341850671E7,5.342941966675047E7,-2.6648736735447075E7,-3.557006257016897E7,8.861386211117627E7,1.387267020558126E8,-1.0543543231727318E8,1.4427905495217642E8,-7.36336783189048E7,-8.949286126202476E7,1.670853733503377E8,2.6672590169189557E8,-1.867462485446372E8,2.753873414940212E8,-1.436819426822872E8,-1.5852190797674987E8
-8.679973810890296,-4.965687731045778,479.1335871360978,3.593517151911459E7,5.6572095860705994E7,-4.930302365012133E7,5.6633689287705004E7,-2.89793203859866E7,-2.8919339680417728E7,9.545026969258903E7,1.5274816226394057E8,-1.2354992000242124E8,1.528853077198458E8,-7.976962188534509E7,-7.248658273544537E7,1.7924364881650016E8,2.9151281798351234E8,-2.1788494920925674E8,2.917113940068942E8,-1.5509073371533632E8,-1.2784465665153433E8
-3.394620873061642,-9.406197378759082,480.008235199147,3.054412011932539E7,5.567262133019101E7,-5.414268492712646E7,4.874959842601327E7,-2.933408411606062E7,9532791.067344682,8.250519502165614E7,1.4938804154860106E8,-1.3620496599056804E8,1.3362357713389377E8,-7.974676504296146E7,2.3969575631420758E7,1.5754622355492875E8,2.8337810319357306E8,-2.4125382314550206E8,2.5874507653984627E8,-1.5322895060919425E8,4.244693216145232E7
-4.966970203520933,-8.679240001136916,479.0089787571711,3.4549003746276505E7,6.026044699617965E7,-5.746815153819559E7,5.4223139818057E7,-3.109854794751316E7,49010.70650132374,9.243636425271215E7,1.6125299099484923E8,-1.4394027460614157E8,1.4766245887179026E8,-8.466640859367417E7,110544.37347922513,1.7484755169023454E8,3.050324400242792E8,-2.5369144446170735E8,2.8413729396147466E8,-1.628979609473736E8,186142.95673134786
-6.412970533960641,-7.672927011939615,479.7007935879816,3.3493027129673373E7,5.5991571073688366E7,-5.488948443072552E7,5.147980990875497E7,-2.8133784576554473E7,-9734946.23926313,8.946130818131588E7,1.5055703435809675E8,-1.3789507316256288E8,1.4031914643823454E8,-7.729961702105649E7,-2.4469378040462587E7,1.6894442307264957E8,2.86178804684539E8,-2.4387403504847273E8,2.7025615761016804E8,-1.5003529676828197E8,-4.3284489830785744E7
-7.67000591293323,-6.416463924590342,478.4192610713084,3.78341998017281E7,6.147880187007875E7,-5.5282698626359165E7,5.9145709643905275E7,-3.1334583898547117E7,-2.039852327346982E7,1.0032985036679934E8,1.649391918306609E8,-1.381033734093949E8,1.5972242942159054E8,-8.579965625518464E7,-5.0973073014261834E7,1.8808852066848585E8,3.127946859715274E8,-2.426781930801904E8,3.0484563684684896E8,-1.6597648962321374E8,-8.958117475316791E7
-6.413261173033122,-7.672684088796161,477.71062758148395,3.937774816315324E7,6.630627901483523E7,-5.9731615216662884E7,6.189294903122137E7,-3.413403696671071E7,-1.0596438363871358E7,1.0442416207633032E8,1.76899761108758E8,-1.4875224093655363E8,1.6711720635835817E8,-9.280076061716805E7,-2.640320189597216E7,1.9575871618787193E8,3.3360573578165513E8,-2.6044812055444476E8,3.188972446861121E8,-1.7828986142564234E8,-4.62397844273159E7
